id	text	HS	TR	AG
20757	Sí tu puedes ! Todos los imbéciles que animarán a Reverte por dejar a esa puta lesbiana en su lugar. Al menos el disgusto que da Reverte es parte de un personaje que lo alimenta, los demás lo hacen gratis.	1	1	0
22873	¿Y para la PEDERASTIA, LA VIOLACIÓN Y EL ACOSO IMBÉCILAL? ? ¡Para esos PECADOS DEBEN AGITAR A SU IGLESIA DE LA VERDAD! ! Ponle un bozal a esas curas hocicas, lenguaje de demonios, máquinas, misóginas, homófobas, DENIGRAN su Iglesia y OFENDA a la Sociedad #Asco https://t.co/96KjZa8rFq	0	0	0
23475	y el PSOE crea el primer campo de concentración para refugiados en Algeciras.	0	0	0
23461	Weyy, cállate, entonces lloras porque te tiran el pelo, perra Psh	1	1	1
22111	Ya retirado, hijo de tu puta madre, simplemente ten piedad de que no mereces estar en este equipo solo porque tienes que joder el pelo del entrenador.	0	0	0
20326	- Compré un collar para mi esposa. + Coño, todavía lo tengo suelto.	1	0	0
21270	Según mi abuela Natacha Jaitt, ella merecía ser golpeada por su ex. Por haberle hecho eso a Latorre, por qué es una puta, por qué llegó tarde, por qué fue mala toda la vida. https://t.co/cMGdAYrkdC	1	1	0
23078	Eres una perra con pecado original, no puedes quedar embarazada como la Virgen.	1	1	1
23265	Mi futuro es tan negro que está saltando la valla de Melilla.	1	0	1
24643	Esto pasa a ser una perra ... Taponazo en la cara https://t.co/YyiLUtjUSM	1	1	1
23550	Las putas feministas dejan de ser tan subnormales, gilipollas y sucias y me chupan la polla para que hagas algo k valga la pena	1	0	1
24970	Señor #alcadedevalparaiso tiene claro que cuando uno hace la tarjeta en línea para valparaiso, la rechazan porque dicen que tengo que ir al municipio y tomar los papeles, y en el mar la aceptan y hacen una cita por teléfono sin complicaciones.	0	0	0
23677	Las mujeres son libres de vestirse ya que se les da la perra. https://t.co/ekqJuPDuYa	0	0	0
21019	Cállate mentiroso hijo de re mil putilla.	0	0	0
23187	Te gusta cuando te la pone y por eso me pide que la termine cuando la termines, eres una buena perra y yo subo con retro y que te gustan los desafíos, tu novio que se queda quieto para darle 50 Tengo un peine completo y para darle en el toto tengo un error prietooo	1	1	1
20675	Esperemos que vengan más refugiados e inmigrantes subsaharianos, y verán cómo los maricones tienen que permanecer en el armario por mied ... - Ahora dígalo sin llorar https://t.co/KwI2bfI6nM	1	0	1
21736	Un sitio web islámico alienta a los moromierdas a venir a España para vivir en ayuda pública. Esto es lo que recibe y su efecto se llama. https://t.co/otWmEQbi8s	1	0	1
21161	{Lilinette es una puta. Pero eres un amor <3}	1	1	1
22023	Cállate me enviaste a la puta delantera jajajajajajaja	1	1	1
24461	¡Cállate perra!	1	1	1
24574	Cállate tu puta boca, tu existencia me repugna, gilipollas	0	0	0
22487	EL DE LA IZQUIERDA PEGO UN KICK EN LA CARA QUE COSE A MONA AHRSJLSV	0	0	0
23296	Cómo odio a la gente impuntual, la puta se vuelve loca y tu chica no es puntual.	0	0	0
20767	Tú eres el pajera ... mierda perra lo único que puedes hacer es abrir las piernas ... xk putas las abres si no sabes cómo ser madre cojuda.	1	1	1
21942	Permitir que el país se llene de subsaharianos para obtener un título de fútbol mundial a cambio es un precio muy alto que los franceses están pagando por tal baratija.	1	0	0
23373	Cállate esperanzado, además de lo que me gustaba, tuve una gran puta vida	0	0	0
22104	elcejass __ comemela pija de canto bujarrilla no vead pa para poner la voz tuya. Drakuin es ... https://t.co/INGPjK7krs	0	0	0
24445	Cada vez que la babosita muestra más culo y Carmen parece una sirvienta con esos harapos jajaja	1	1	1
24595	Tienen una puta madre para enseñarte ahora, deja que unos pocos tomen algo jajajajaja	0	0	0
24598	La rubia es lucius y la rubia segundas andrea. Los otros ya son la gabacha, la locha, el enano ... https://t.co/njpIxAS8vl	0	0	0
21981	Dos contrataciones que no pueden jugar a Sudaca, implican que la PRIORIDAD es la liga, los ojos buscan el significado de PRIORIDAD, eso no significa que olvidarán a los demás, si los resultados se dan incluso priorizando la liga maravillosa.	0	0	0
24843	Verga que culero, vaya 3 muertes de personajes directamente relacionados con la #luchalibre gabacha. Día negro para la lucha libre, renuncia anticipada para las familias de todos. Si lo piensas bien, todos somos una gran familia.	0	0	0
24725	no mereces nada y te doy todo lo que eres, hijo de puta, te juro por lo que sea que no te responda de nuevo, ni siquiera un maldito mensaje, siempre haciendo cosas por ti y valorándote.	0	0	0
23758	En primer lugar, saqué a Duque y Ángelo de la convocatoria del primer equipo. Ahora ni el Sub 20 se va. Y no hablamos de Díaz. 3 borrados frontales en atlas. ¿Qué pasará si Octavio Rivero no funciona? https://t.co/Ih6pY5FaxD	0	0	0
23105	No todas las mujeres musulmanas son escoria, no generalizadas. Porfa!	0	0	0
21775	Sr. Gustavo Vizcaino, no olvide los vzlanos indocumentados en el extranjero porque el sistema no permitió optar por una extensión. Necesitamos pasaportes. Sabemos el desastre que Dugarte dejó atrás, pero danos prioridad	0	0	0
22832	Joder, como me gusta cuando frotas tu coño empapado con mi polla y mis huevos, sientes ese calor, tus nalgas en mí, tu maravillosa espalda moviéndose tan sexy, quiero follar contigo ahora https://t.co/ ejJlOx0loM	0	0	0
20020	Todos: - #NoTodosLosHombres - PPK, presidente de lujo - Perú no va al mundo 2017: Já, delirios.	0	0	0
22400	Cállate perra, hasta que el casino te controle.	1	1	1
24466	El juez brasileño Helder Girão Barreto ordenó la suspensión de la entrada de inmigrantes venezolanos por tierra. #Pulsoslp https://t.co/eSwdQtzMNy	0	0	0
24363	Pellizcos de doble moral ridícula, primero dicen que odian la infidelidad pero están defendiendo a otro que es igual de jodido para ellos. NO MAMEN	1	0	1
21697	HAHAHAHAHAHAHAA, al olerlo, ella puede cortar a la tía, sabes, las papas que me da no son normales la perra	1	1	1
20909	El hijo de puta quería estirar el pase al arquero hasta el último minuto, merecía ser un gol y lo mataron.	0	0	0
20907	¿Cómo reciben diálisis los inmigrantes indocumentados en los Estados Unidos? - CNN https://t.co/NXxzr7Q7pm Daniel Esgardo Rangel Barón https://t.co/cs7Ssrtq7z	0	0	0
22504	Fóllame a las jodidas personas que por ser güeros, creen que son una mierda, ¿o qué piensas, golpes fuertes?	1	0	1
20204	Cállate que el que apuñala lo visto eres puta.	1	1	1
23181	PERDÓN SI ESTOY SELECTO Y PERDONADO SI TE DEJO. PERO ASÍ QUE PODÍA IMPEDIR SER Y NO SABÍA OTRA PISTA LA MANERA DE SER	0	0	0
23032	Mejor callate la cara de la puta o reputada como tu madre ... Puedes decir que necesitas estos https://t.co/3jeehNQzy1	1	1	1
24287	PARA VER, ZORRA ENFERMOS. VOY A ENSEÑAR, PORQUE PUEDO PUTARTE A TI YYYY Y LLEVAR A SPRINCK SI ME ENTREGAS A LA GANADORA DE WINS:	1	1	1
21830	Feliz 15 a la perra, espero que seas agradable porque te lo mereces, ¡te quiero un monton! ! ! https://t.co/onlbzJO13K	1	1	1
22047	Cómo se lo hacen a él, ni siquiera puedo enseñar a darle la pata a mi perra.	0	0	0
23476	No se merecía nada de esto, la puta madre, todos merecen ser felices.	0	0	0
21897	El gobierno socialista ha puesto en vigor un acuerdo con Marruecos para que la cultura árabe y marroquí tengan prioridad en España. ¿Cuál es el punto de? Como él defiende, debe evitarse la islamización de España. https://t.co/wqHr96MLnd	0	0	0
21700	A ver si aprendes que la cultura árabe y marroquí son más o menos lo mismo que tú, ¡mierda! . Aprende en tu tiempo libre, que son muchos, lo que te gusta pero deja a los niños en paz. #SanchezDimision #SanchezVeteYa https://t.co/es7XdNzIyz	1	0	1
22999	Si tú eres el que me está rogando a la puta puta, haz clic en old long pedicure y te traje bien patrocinado y sigo haciendo pedos como chingas a la polla	1	1	1
21160	FRASES ÁRABES MÁS FÁCILES DEL MUNDO - Proverbios árabes https://t.co/GyS5njiyoo	0	0	0
21147	Zorra Montesinos se llama Keiko o tu madre? Bueno, todos sabemos de dónde vienen los tentáculos o eres tan fanático para no ver cómo Acciona esta pandilla criminal. . Y Joaquín espera que venga la cárcel.	0	0	0
20358	No hay suficientes médicos españoles aquí en España, que tienen que venir a trabajar a sudar.	1	0	1
23175	Mira chico eres un puto gilipollas callate ahora	0	0	0
20392	QUE ASCO VEA EL SIN &quot;TRAPOS&quot;, CON ESTADIOS VACOSOS Y EQUIPOS LLENOS DE SUDACAS PETARDOS ...	1	0	1
24509	tu novia es una perra Ella tiene las mismas tetas que una perra embarazada JAAJJAAJA Que disgusto Así que Ego tienes mmgvo	1	1	1
22164	VAMOS A LA MADRE FLORENCIA QUE ERES MERECIAS FEDE LOS DIEZES EN PETIZO PUTO Ahre igual si soy feliz Callense	0	0	0
21121	De qué montón de bastardos estás hecho. El único lugar en el que merecía estar es tras las rejas.	0	0	0
23671	Mayates nunca se agotan por favor	0	0	0
20578	Star Wars: crea un personaje masculino complejo follando madre Gente: * estas tonterías *	0	0	0
24309	Y tú eres más escoria, defendiendo al gobierno corrupto ..	0	0	0
22922	Finales de 2017 y todavía no entiendo cuando una mujer es &quot;perra&quot; o &quot;trola&quot; 🤷 ️ ️	1	0	1
24811	Hay 50.000 africanos subsaharianos en el norte de Marruecos que esperan ingresar a España en cualquier momento. Las cifras dan miedo. Las mafias les venden que España es &quot;su paraíso&quot;. No sabemos cómo terminará esto. # DefendSpain #DefiendeTusFronteras	0	0	0
22793	@ Todavía te amo pero no te lo mereces, perra.	1	1	1
23299	Temas en el almuerzo de hoy: religiones, creencias, estilo de vida hippie, violación y hostigamiento. A veces me gusta ser genial	0	0	0
20319	Por violación y acoso sexual https://t.co/TSRoNVRY22	0	0	0
22654	Una ametralladora y voy a la valla de ceuta. O a la Tractoria. No pasar	1	0	1
21205	Callate hdp q vos con tus monos kk p o.pj y kk son la escoria alquilada en este país del cuarto lúgubre gracias charlatan.segui que cobra 200 lucas y envía negros violentos a la calle	0	0	0
22803	Creo que el Smirnoff y el árabe de con una combinación de DIABLOOO	0	0	0
23280	Pablo Casado y Albert Rivera en la cerca de Ceuta https://t.co/5R7EGP01Vq	0	0	0
22476	PANAMÁ 🇵 | El central Johnatan Mosquera 🇨 game jugó el juego completo en el empate 0-0 Árabe Unido contra Costa del Este FC https://t.co/ZkZEi1Q5lj	0	0	0
24848	Sentirás que sé cómo mover mi polla en el culo de tu puta para que puedas ver que amas. Nunca olvido darte tu ración de leche en ese maravilloso culo de puta peluda.	1	1	1
20049	Ah pod, ahora no puedo criticar porque soy inmigrante? Dios mío, ¿por qué hay tanta gente? https://t.co/RAHMXDL7G1	0	0	0
21242	Poco mereces hijos de puta	0	0	0
24149	Cállate te despertamos de la mejor manera.	1	1	1
21620	Cállate perra, las putas no hablan perra puta puta.	1	1	1
23068	Cállate, asustas a la perra. (Y tu también me asustas)	0	0	0
24950	Cállate perra corrupta que tienes las manos llenas de mucha sangre, canalla, vagabundo, que pagarás como los demás.	1	1	1
21956	Los arabes me repugnan	1	0	1
20697	Última hora | Él culpa a Pedro Sánchez por #Oladecalor. Él dice que si no tiene lo suficiente para recibir a los migrantes, también tiene que dar la bienvenida al calor subsahariano. # Feliz miércoles # 1 de agosto	0	0	0
24927	Te mereces más la portada de la revista Playboy ... Para una perra ... Y una mentirosa ...	1	1	1
23911	Pur 🤔 🤔 &quot;puritanismo sexual&quot; en unos pocos a Catherine Deneuve no le parece acoso que un imbécil te toque porque le gustas, es un flirteo tonto ... #fuckU Cien artistas e intelectuales franceses contra el &quot;puritanismo&quot; sexual | Cultura | EL PAÍS https://t.co/sdafn9As3J	0	0	0
22252	Bueno, entonces, en lugar de olvidar, repetiremos una vez más: &quot;¡Mi novia es de Sevilla y es una perra! ! ! &#39;#minoviaesdelsevillayesunaputamas todo nuestro apoyo! ! !	1	1	1
20468	mi madre está escuchando el nuevo tema de ecko jajajaj es en modo árabe el loco	0	0	0
23157	Cuando viajo a otro país, tengo que mantener mi pasaporte en orden, pasar todos los controles y obedecer a las autoridades y al país. Aquí en España vienen inmigrantes, saltando vallas, atacando a indocumentados y nuestros políticos se dan la mano.	1	0	1
20343	Ute tranquilo mi amigo me escuchó? Si quieres que no te jodas la vida quédate callado perra hijaeputa y me pasas la abon candesita! Cuales son tus nene cosquillas	1	1	1
22743	Eres la perra idiota y yo la vieja, okurr.	1	1	1
22345	¿Qué hace una mujer en una habitación redonda? - encontrar las esquinas	1	0	0
20791	¿Qué pasa si &quot;volvemos&quot; a Ceuta y Melilla y así dejamos de saltar la valla? https://t.co/IcgvJ1wXxt	0	0	0
23660	¿A dónde vamos a migrar cuando Europa es islámica y Estados Unidos es latino? #inmigración	1	0	1
21062	Los 5 minutos d la gloria de una asociación gracias a #TVE. 2 ediciones de #telediario ofrecieron una amplia cobertura a la # denuncia contra los #inmigrantes del salto de la #valla de #Ceuta interpuesta por una asociación fantasma con conexiones #ultraderechistas https://t.co/kTrPg40rH2	0	0	0
22540	Mira, me cansas, cállate, no tienes ni puta idea de nada https://t.co/xDapnC6xLV	0	0	0
24041	Bueno, debo admitir que en eso los mexicanos (sudacas, dirán esto) han aprendido muy bien de los españoles. Lo primero es decir: &quot;No soy racista&quot;, &quot;No soy de la derecha&quot;, &quot;No soy fascista&quot;, &quot;con todo respeto, ... https://t.co/K0Hzzwd35d	0	0	0
24329	Lo amo tanto por el culiao gil, que me hace pasar los días con sus tonterías. Odio que tome lo contrario, pero puta a quien le faltó. No vayas más lejos, pequeña Zky. https://t.co/Bs3G7etf52	0	0	0
23413	Puta wna. Cerrar . Sí, lo sé, pero ya sabes ... Encuentro tierna hasta que los niños chocan entre sí. Y esto ... esto no lo sé ... es una mezcla de emociones, me dejó sin palabras po ... incluso incoherente ... idk Sólo quiero que lo abracen :( https://t.co/ zKKqNTXgMP	0	0	0
22770	Y me vuelvo árabe, árabe cuando tomo JARABE, JARABE. #ModeArabe AHRE. https://t.co/SlW392K91x	0	0	0
22371	Psss hoy vamos y como eres una perra te voy a dar una copa	1	1	1
24875	Otra puta injusticia ... Big Raoul Te mereces lo mejor # OTGala8	0	0	0
21274	Cállate, chupas la polla, te comiste 7 Alemania cornudo hijo de puta	0	0	0
22525	Cristina Pedroche explota: &quot;Si uso escote soy una puta, si estoy más cubierta, no estoy https://t.co/PMskxIREe5	0	0	0
24699	Toda la política ... la sesión no se levanta y estos hijos de puta envían a los peones que están en la plaza y provocan la violencia ... 15 policías duelen pero no pasa nada ... si los que están allí son las personas ... MI DIOS el pueblo es mi anciana que se rompe la espalda trabajando no ellos.	0	0	0
20779	Ejemplo perfecto de cómo NO diseñar un cuestionario, se lo guardo a mis alumnos #periodismo #opinionpublica: /: / #encuestas #metodologia #ccss #inmigracion https://t.co/cpkuQeMDfr	0	0	0
20200	Llegarán en masa a cartagena. De nosotros y de nuestros líderes depende encontrar la solución natural real, los # campamentos de refugiados de refugiados https://t.co/DP4JEeYl13 o dar paso a una invasión a gran escala en nuestras calles y la confrontación social de los extremistas https: // t .co / 2cabgB9aTn	1	0	1
21470	QUE HIJOS DE PUTA CRAZY, FUE SUPER DESIRE FLORENCE ENVÍA BAILE FLORAL A 13013	0	0	0
22967	CALLATE PUTA EJEJAJ	1	1	1
23946	Me adapto a la PUTA ALFRED MIRADA PARA SER FAVORITA. VIVA MICHAEL JACKSON, ETERNO EL REY. ALFRED ERES GRANDE NENE # OTGala7	0	0	0
24985	Qué pesadilla mi padre contando mi vida y mostrándome fotos a toda la familia, calla la boca de perra a un niño pequeño	0	0	0
22637	Solo extrañas a la perra de tus amigos. Cerrar	1	1	1
22579	Cállate maldita puta perra sin cerebro come pollas chupa pollas insecto jodida maldita hija de mil putas mierda gay infierno caca espantosa cara pelo podrido puta puta fagot pedaso de mierda estúpida mierda	1	1	1
22078	Mi mejor amiga dice que estas follando	1	1	1
21885	Dice Andres que te callas maldita perra	1	1	1
23574	Q poco tan cojible eres puta ya estoy follando varias putas d elektra pero eso demuestra que eres especial sería rico chiquitearte y darte a beber mis miados y mis mocos	1	1	1
22269	Tobias cierra la boca cuando suena la introducción ritual, esa guitarra llora para que puedas escucharla bien.	0	0	0
22202	Esta chica es más puta &#39;mi mamá	1	1	1
23903	Eres un hijo y una perra que mereces lo mejor para ti, felicidades, ¡lo celebramos con esta melodía! https://t.co/nLmylXYjkB	0	0	0
20438	Un gringo me dijo que le gustaba mi vestido y mi papá me dijo &quot;pinche güero puto&quot; JAJAJAJAJAJAJAJAJAJAJA	1	1	1
24280	El capitalismo necesita personas sin papeles para mantener la inseguridad laboral. Urge un verdadero y fuerte plan de desarrollo rural. Hay muchos pueblos abandonados y otros en proceso de ser. Hay espacio y riqueza para todos. Tienes que organizar	0	0	0
20781	Cállate, hijo de puta gordo, las veces que te vi entrar en la iglesia de Av. Santa Fe, no te envió al caparazón de tu madre. Chupa pija represores chaqueños.	1	1	1
24014	estás equivocado, significa Svete Ea Mfregar Ela Ncocina.	0	0	0
22942	Ser gay tiene sus desventajas ya que odias a los putos moros y eso, pero a cambio, debe ser un noparra para follar, ¿eh?	1	0	1
24823	LLAMADA PELOTUDO LINING HIJO DE PUTA	0	0	0
22724	Ayer fui a un disfraz de 18 y al que tiene más guita del grupo disfrazado de jeque arabe.	0	0	0
20638	Cállate puta chupa pija	1	1	1
24108	Oye, bueno, al día siguiente sales a cenar en coche, si te atrapa un grupo de inmigrantes indocumentados y te acosan, parecerá un infierno. Https://t.co/at2kpO6ubd	1	0	1
20224	Estoy enloqueciendo . Le estaba diciendo a este niño que mi padre golpeó e insultó a mi madre, que tiene dos quejas de violencia de género y órdenes de restricción y comenzó a decirme que nunca pensaría que la mujer tiene razón, si eso me pasara a mí es porque soy árabe https://t.co/JERLbuZynK	1	0	0
23351	Eso es lo que dijo tu tweet; No me gusta jugar con el abogado del diablo, pero, cállate, hijo de puta, y al siguiente tweet no me gusta jugar con el abogado del diablo, pero es lunes ...	0	0	0
24331	Si ese Wey es un lacayo, eres la perra del PRI.	0	0	0
22449	¿No jugó Estados Unidos o qué? A las gabachas no se les puede vencer, me sorprende. https://t.co/Vj80wVtcPi	0	0	0
22227	Con mi polla te enseñaré lo que es ser una verdadera puta sin valor, que solo piensa en chupar la polla y beber esperma espeso y caliente.	1	1	1
22750	CINTA QUE HAGAS LA PUTA DE PUTA SI NO ME ENSEÑARÁS ALGO QUE ME PASO MUY MALO	0	0	0
23938	Zidane eres un gran hijo de la gran puta. Y Benzema que no mereces llevar un segundo más es camisa. Ridículo ante un equipo patético.	0	0	0
21640	Jajajaja callate perra incada	1	1	1
20924	No entiendo por qué nunca puedo permanecer en silencio cuando me dicen algo, la perra madre, siempre tengo que insultar.	0	0	0
22791	¡Eres la madre zorra de un asesino con un gen izquierdista y separatista! ! !	1	1	1
21958	A la señora que está hablando en voz alta con su amiga a 50 cm de distancia, cállate con un jodido momento.	1	1	1
23884	Poreso es mejor perder la esperanza, no serás como una persona, pero la alegría depende de tu coño / polla xd	0	0	0
21733	No solo los inmigrantes &quot;tradicionales&quot; llegan de nuestro país al frente noroeste de África de nuestro país. Ahora vienen de todas partes de África y Asia. Somos la plataforma europea &quot;ideal&quot; para refugiados e inmigrantes de cualquier parte del mundo. https://t.co/rc0k9POXEJ https://t.co/kxWmzFPXMK	1	0	0
24261	Ya sabes cómo va a sonar este fin de semana árabe jaja.	0	0	0
21906	Cállate la puta boca que voy a reventar en las obleas, payaso. (?)	0	0	0
24254	Ascazo de negratas https://t.co/9MLOutjkFM	1	0	1
23620	Desnudo provocas como un hombre, simplemente porque es un instinto humano.	1	1	0
23828	No sé si se han dado cuenta ... del caso de Pablito &quot;el iluminao&quot;, que no está archivado ... ahora que lo hacemos, ¿Venezuela o criminalizamos a los inmigrantes? ? ¡Rápido atrapas al toro! !	0	0	0
23359	IMBENES, no valen ni siquiera para los carters, son pura escoria, los alemanes cuando saquearon sabían lo que hicieron inútil, incluso para robar son idiotas	0	0	0
22625	¡Oh, esos inmigrantes vienen aquí para vivir en el público, cobrando y robando, además de los falsos títulos universitarios!	1	0	0
22034	Un compañero de trabajo me dice &quot;Güera&quot; y me gusta esto: https://t.co/DgdaVeKt2j	0	0	0
20215	Ultra pendeja este ciudadano común, teatro bajo pelotudis, cónyuge y 6 horas al calabozo. Vago sin documentar ... https://t.co/MhD226N2rT	1	1	1
20374	SIEMPRE dijiste lo que pensabas, nunca regresaste, tienes la humildad de la puta madre, eres increíble y te lo mereces	0	0	0
20094	Tan metas 2018 he ido a kebap y me han hablado en árabe. misión cumplida	0	0	0
24045	️ #Barcelona, ciudad de #okupas, inmigrantes ilegales #manteros, #turismofobia y #narcopisos en el Raval. Los magrebis atacan a un filipino en ese barrio. Desaparecido y sin enfrentarse. https://t.co/pSzcNIZCCl	1	0	1
21827	Y los ves llorando x un amor de dos días y has sufrido x años en silencio como una puta que estás sonriendo y ves madurez	1	1	1
21323	Perra que triste callate	1	1	1
24267	En el hormiguero están enseñando filtros de Snapchat como si fueran una novedad. Qué puta pena.	0	0	0
22419	# AggressionManterosBcnPdV Estoy a favor de ayudar a las personas sin papeles, pero están aprovechando nuestra solidaridad. Lo que faltaba ver, agredir a turistas y policías. La única forma en que nos obligan a hacer es un mantero sin papeles, un mantero para su país.	1	0	0
22026	Hamman Al Aldalus | Baños árabes de relajación https://t.co/MHeGHYA6Df	0	0	0
22985	Mireya que merecías quedarte tbh, no merecías la nominación que hiciste, maldita madre # OTGala7	0	0	0
23292	Por debajo de lo normal, calla, tu escoria es tu padre que está jodidamente maldito, y fuiste tu jodida basura, eso es lo que eres.	1	1	1
23344	mi papá pensó que Luli se estaba rindiendo hoy y me preguntó cómo me fue, joder, mamá papá se calló mejor	0	0	0
24318	EnTwitter: muere, maldita perra, me destruiste, no mereces la vida, te metes en el peor infierno. Ex: ¿Y eso? Yo: es una canción jaja	1	1	1
24850	eres una perra infernal	1	1	1
24146	Cállate, hijo de puta. Mercenario, forro indigno.	0	0	0
21396	Hay dos lugares donde tienes que ir sin prisas: tirar unos papeles y al peluquero.	0	0	0
21553	Salud universal para todos, techo, comida, un poco de pago ... No entiendo nada. ¿Hemos cedido nuestra soberanía a Europa y nadie dice nada? Alarma para los más de 50,000 subsaharianos que esperan en Marruecos para cruzar a España https://t.co/sR4925BNLJ	1	0	1
21478	Me enseñaron todos los modales que tenía y por tener, PERO TENGO A MIOPIA LA Puta QUE TE HIZO. https://t.co/oZP0fYVpPn	0	0	0
22038	¿Qué es una mujer embarazada con dos niñas y un niño? Un kit de limpieza con instrucciones.	1	0	0
24231	Callate perra	1	1	1
22036	Lo viven peleando tipo: - ¿TE PODES LLAMAR? - VOS CALLATE SON DE PUTA - VOS LOCA ENFERMA ME DEJA EN PAZ - * LA PLACA PARA FOLLARLO * - ME CANSÉ	0	0	0
23125	Maldita perra, eres la primera en @hoguera por crímenes contra la humanidad maldita perra.	1	1	1
23697	Mi sobrina: Los Yehudim son hermanos porque somos hijos de Hashem. Los árabes son nuestros primos, ¿son los hijos del hermano de Hashem?	0	0	0
22444	Que te metas la polla en el culo.	0	0	0
21086	Ya finalmente con el 98% de consejos gratuitos consejos https://t.co/BduFMrM6GF	1	0	1
24635	+ ¿Solo sabes cómo subir historias sobre tu perro? - ¿Hay algo más que valga la pena?	0	0	0
21907	Wow whatsapp ahora permite compartir ubicación enviar imágenes a contactos e incluso https://t.co/50mcnyoB7Z sin documentar	1	0	0
21890	Cuando el youxo habla en árabe, me lo imagino hablando de lo contrario, pero en plan, la vida está volviendo.	0	0	0
21581	Empezaría a bailar árabe con los videos que veo.	0	0	0
21921	Hola . Según yo, iba a subir fotos cada semana, pero he estado muy ocupada haciéndome el tonto. Hoy os traigo a Domino y Güero. Se veían muy mal solo ... https://t.co/Ndn08yVsqS	0	0	0
20964	Usted es la perra rubia que es gilipollas que le dice que se calla, que no lo es y la otra venga, venga, venga https://t.co/VEXrwWos7K	1	1	1
21855	Me encanta que la gente piense que soy árabe.	0	0	0
24170	La inmigración también es un factor determinante de la salud El Real Decreto de 2012 utilizó justificaciones como el turismo sexual: los inmigrantes no vienen para el turismo sexual, de hecho, los que vienen son los más sanos, más fuertes, jóvenes, ... https: // t. co / TgPG6FI6pS	1	0	0
23054	He leído el mismo número de enciclopedias que mide tu polla	0	0	0
22463	La migración dominicana cobra 5 mil pesos a personas indocumentadas para no deportarlos # América Latina # República Dominicana # Deportación #Indocumentado https://t.co/0pa5yG7PE4 https://t.co/Do4foMUokE	0	0	0
20841	En nombre del pueblo venezolano, Manuel Bartual, calla la puta boca e imbécil.	0	0	0
23588	cállate perra	1	1	1
22339	Cállate puta lesbiana peronista	1	1	1
21214	Eres un nazi, te mereces un hijo de puta más un hijo de puta que te mata. Y así construiremos un futuro increíble. Voy con Trump o Putin. Esto no es para mí . https://t.co/UYxHxqpIuL	0	0	0
24759	Cállate perra ayer estaba sana en mis 5 sentidos jaja	1	1	1
21460	Me molesta que #Jinyoung no tenga una foto de perfil en IG. Es como si no estuviera documentado en las redes sociales. Vea si activa una foto de perfil wacho! # GOT7 # 갓 세븐 #EyesOnYou # GOT7WorldTour	0	0	0
22495	Por tal uranio que todo el jodido sol en la cara autodestruiré la polla.	0	0	0
24286	Que tiras basura, no eres clase trabajadora o no eres nada, eres escoria con la que terminar y echar de este país.	0	0	0
24998	- Callaté visto que te dejo en puta	0	0	0
21148	En manos de falito_de_jerez #revolver # barbershop #jerez #hollidays #friends #mayates #forefore #haircut revolverjerez en Jerez De La Frontera, Andalucía, España https://t.co/HNlaV56asH	0	0	0
20336	Cuando un hombre mata a una mujer es un hijo de puta, pero cuando una mujer mata a un hombre, ellos lanzan elogios solo por ser una mujer y tener un buen cuerpo.	0	0	0
22510	Los negros y árabes aquí en el Reino Unido, son una desgracia https://t.co/xM35d5JDxp	1	0	1
20983	Elimine el cáncer de la manta sub-sahariana en #Barcelona con 3 medidas de oro: 1) detenga a los &quot;sindicatos&quot; de delincuentes que acuden allí como interlocutores, 2) repatriaciones masivas a África, 3) cierre y repatriaciones masivas de proveedores chinos.	1	0	1
22305	La puta madre Damian se calló jajajaja	0	0	0
24141	# Policia | Van tras asesinos de &quot;El Güero&quot; https://t.co/OQgvqG1gaH	0	0	0
24154	Puta Sevilla no se merece a alguien como él, mira la plantilla que tienes y dónde estás, no sé qué piensas.	0	0	0
21183	Na ma porque eres una perra sin corazón	1	1	1
20561	Y mis primos huskys saben que aquí la perra de la familia soy yo y que con un mensaje arruino la vida perfecta que parecen, parte por la que me gustan a ambos.	0	0	0
20335	l #InformateEnHolaChile RESPONSABLE DE LA ENTRADA EN EL PAÍS DE MUCHOS INMIGRANTES DEBE CARGARSE DE LOS PROBLEMAS DE SALUD DE LA MISMA, PORQUE ACTUALMENTE HAYA INDICACIÓN DE LA PAREJA INDEPENDIENTE INDEPENDIENTE.	1	0	0
24047	Solo que faltaba, los campos de refugiados en españa. ¿Qué sigue, ébola? ¿Malaria? Puto PSOE https://t.co/n2HBvpyKqf	1	0	1
24859	(+) jonghyun ha sido una de las mejores putas que conocerás en tu puta vida, no se merecía lo que estaba pasando, y realmente no sabemos ni sabemos toda la mierda por la que tuvo que pasar para llegar al punto de quitarte la vida (+)	0	0	0
22283	Con todo lo que está entrando a través de la cerca de Ceuta y Melilla, recuerdo que NO golpee la puerta ni pregunte, por favor entre. Vienen a invadir y tratan de destruirnos y aniquilar a nuestra sociedad ayudada por los piks progresivos #DimisionInutilMarlaska https://t.co/ywwaPoZ2pw	1	0	1
20725	Cállate la puta boca o te daré un anfitrión.	0	0	0
23197	Fuck Dollar comemela jajajajaj	0	0	0
22987	Agarrarte en tus brazos sin sacar mi polla de tu coño y llevarte a los muebles, duro contra la pared, clavándolo sin ... https://t.co/5SgcBJg4Ez	0	0	0
22171	Si no devuelvo el seguimiento, LES VOY TO METER A TRAVÉS DEL DEDO A TRAVÉS DE LA PIEZA DEL AGUJERO DEL ASNO DEL HIJO DE UN PODER QUE SE MUERE, ATENCIÓN, IGUAL SI.	0	0	0
